,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username,coordinates
71,dear jesus thank health beautiful home get burned ash recent fire love fill house great bust,0.15162437116113256,0.1599623222045379,0,"Dear Jesus: Thank you for our health, for our beautiful home that did not get burned to ashes in the recent fires, for the love that fills this house that is so great it busts out the… https://www.instagram.com/p/BqhCzDQhrkw/?utm_source=ig_twitter_share&igshid=3ex7itze1k6s …",💜 D  E  A  N  N  A 💜,"(39.771474800412946, -121.63605851956066)"
72,goat mountain fire lookout oakhurst ca,0.15209675286654106,0.1621180864486662,0,"I'm at Goat Mountain Fire Lookout in Oakhurst, CA https://www.swarmapp.com/c/2rIyaIsc1Rg ",Ebeid ElSayed,"(39.80167800221648, -121.57636192526225)"
73,almcom monitored commercial fire alarm block se lafayette st portland portland fire rp pdx,0.14158158738820018,0.1466284829746914,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 8700 BLOCK OF SE LAFAYETTE ST, PORTLAND, OR [Portland Fire #RP18000096619] 22:47 #pdx911",Mult Co Fire/EMS log,"(39.95296279791136, -121.66985311705119)"
74,almres monitored residential fire alarm block nw flanders st portland portland fire rp pdx,0.1433027518087519,0.14395977373883573,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 2100 BLOCK OF NW FLANDERS ST, PORTLAND, OR [Portland Fire #RP18000096614] 22:22 #pdx911",Mult Co Fire/EMS log,"(39.68637757686541, -121.63111015783859)"
75,ta traffic accident st response fire em ne lombard st ne th ave portland portland fire rp,0.14621742752612785,0.14636852367904646,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NE LOMBARD ST / NE 11TH AVE, PORTLAND, OR [Portland Fire #RP18000096612] 22:16",Mult Co Fire/EMS log,"(39.76011839902075, -121.79828346385284)"
76,fantastic day wa family hilarious paradise warm spring lv,0.1391000388244635,0.14172273860938586,0,"What a fantastic day it was.  My family is hilarious  @ Paradise & Warm Springs, LV https://www.instagram.com/p/BqgwnVGlQxo0l2UzIa5s2OzmAmxhtyJDOKFdVo0/?utm_source=ig_twitter_share&igshid=61tyn85tx3ca …",Brian K. Martin,"(39.75610737666523, -121.60713918463304)"
77,ta traffic accident st response fire em sw th ave sw market st portland portland fire rp pdx,0.14851906429360756,0.15073760507700512,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SW 13TH AVE / SW MARKET ST, PORTLAND, OR [Portland Fire #RP18000096603] 21:46 #pdx911",Mult Co Fire/EMS log,"(39.80332740904639, -121.61197910798269)"
78,almcom monitored commercial fire alarm block ne davis st portland portland fire rp pdx,0.14353704932880648,0.14384885338903333,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 11900 BLOCK OF NE DAVIS ST, PORTLAND, OR [Portland Fire #RP18000096604] 21:49 #pdx911",Mult Co Fire/EMS log,"(39.89183320093172, -121.4895870606678)"
79,dump dumpster garbage trash fire block sw columbia st portland portland fire rp pdx,0.14478384104211364,0.14742259527537502,0,"DUMP - DUMPSTER, GARBAGE CAN OR TRASH FIRE at 1200 BLOCK OF SW COLUMBIA ST, PORTLAND, OR [Portland Fire #RP18000096596] 21:29 #pdx911",Mult Co Fire/EMS log,"(39.58050897279222, -121.568249178819)"
80,med medical sw th ave sw mill st portland portland fire rp pdx,0.14869284910423966,0.14961054270818971,0,"MED - MEDICAL at SW 6TH AVE / SW MILL ST, PORTLAND, OR [Portland Fire #RP18000096586] 20:29 #pdx911",Mult Co Fire/EMS log,"(39.67503492709785, -121.4819033960481)"
81,blackandwhite cuz eye red cigarette smoke ugh least help hair stay stiff casino pollution south lake tahoe california,0.14683014084821666,0.1507949268129838,0,"#blackandwhite cuz my #eyes are so #red from #cigarette #smoke #ugh At least it helps my #hair stay #stiff #casino #pollution @ South Lake Tahoe, California https://www.instagram.com/p/BqgpOKBnnjR/?utm_source=ig_twitter_share&igshid=pti6d2hikeiv …",Paula Bel,"(39.56224319326938, -121.55026829786476)"
82,lot thankful paradise lost starting instadaily paradise instalike california landscape follow wanderlust vacation sunset naturephotography,0.1480930856484281,0.15092930844121474,0,"we have a lot to be thankful for
Paradise Lost...starting over
.
.
.
.
.
#instadaily #paradise #instalike #california #landscape #follow #wanderlust #vacation #sunset #naturephotography… https://www.instagram.com/p/BqgoDMClnFy/?utm_source=ig_twitter_share&igshid=1wono8jch5c10 …",fhdphotography,"(39.85949412204301, -121.71084599877547)"
83,lot thankful paradise lost starting instadaily paradise instalike california landscape follow wanderlust vacation sunset naturephotography,0.1480930856484281,0.15092930844121474,0,"we have a lot to be thankful for
Paradise Lost...starting over
.
.
.
.
.
#instadaily #paradise #instalike #california #landscape #follow #wanderlust #vacation #sunset #naturephotography… https://www.instagram.com/p/Bqgn2gtF86f/?utm_source=ig_twitter_share&igshid=f905pbz752no …",fhdphotography,"(39.61167487227341, -121.59823922142914)"
84,lot thankful paradise lost starting instadaily paradise instalike california landscape follow wanderlust vacation sunset naturephotography,0.1480930856484281,0.15092930844121474,0,"we have a lot to be thankful for
Paradise Lost...starting over
.
.
.
.
.
#instadaily #paradise #instalike #california #landscape #follow #wanderlust #vacation #sunset #naturephotography… https://www.instagram.com/p/BqgnnEFF60v/?utm_source=ig_twitter_share&igshid=9erecx41wgtm …",fhdphotography,"(39.782636674138374, -121.563908312677)"
85,smoke break outtake annie ritz carlton marina del rey,0.14693409614313407,0.15153192462892773,0,smoke breaks and outtakes with Annie @ Ritz Carlton Marina del Rey https://www.instagram.com/p/BqgnCHCgNBa/?utm_source=ig_twitter_share&igshid=1gof99gaziu4s …,jazzie bella,"(39.58737329033114, -121.55248049135142)"
86,one could never forget grateful ham mean girl food fiona bundle fire cracker want way beautiful little artistic,0.14466191531538947,0.14681961599126814,0,"One could never forget how grateful I am for this ham. I mean the girl, not the food. Fiona is a bundle of fire crackers and I wouldn’t want it any other way. My beautiful little artistic… https://www.instagram.com/p/Bqglw3qAKC1/?utm_source=ig_twitter_share&igshid=1s4zddzvwnd4y …",Bela Nocturne,"(39.783190641308714, -121.61002639820963)"
87,almres monitored residential fire alarm block ne alameda st portland portland fire rp pdx,0.14408233566860915,0.1483189382455693,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 2400 BLOCK OF NE ALAMEDA ST, PORTLAND, OR [Portland Fire #RP18000096575] 19:54 #pdx911",Mult Co Fire/EMS log,"(39.84647592128901, -121.59670454126044)"
88,ta traffic accident st response fire em se th ave se lincoln st portland portland fire rp,0.14575101820291156,0.14754410291826947,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SE 112TH AVE / SE LINCOLN ST, PORTLAND, OR [Portland Fire #RP18000096557] 19:05",Mult Co Fire/EMS log,"(39.79176141083469, -121.62258599344986)"
89,pst dagget pas fire statio douglas co nv public report snow inch coop observer measured inch snow last hour water equivalent inch,0.14618467148738054,0.148003296926776,0,"At 11:00 AM PST, Dagget Pass Fire Statio [Douglas Co, NV] PUBLIC reports SNOW of 7.00 INCH. COOP OBSERVER MEASURED 7.0 INCHES OF SNOW IN THE LAST 24 HOURS WITH A WATER EQUIVALENT OF 0.74 INCHES. https://mesonet.agron.iastate.edu/lsr/#REV/201811221900/201811221900 …",IEMBot REV,"(39.85626891429728, -121.52626054445234)"
90,pst virginia city fire stat storey co nv public report heavy rain inch coop observer measured inch rain last hour,0.1393232965030538,0.1423940250699858,0,"At 11:00 AM PST, Virginia City Fire Stat [Storey Co, NV] PUBLIC reports HEAVY RAIN of 0.45 INCH. COOP OBSERVER MEASURED 0.45 INCHES OF RAIN IN THE LAST 24 HOURS. https://mesonet.agron.iastate.edu/lsr/#REV/201811221900/201811221900 …",IEMBot REV,"(39.77465243176047, -121.5053916454093)"
91,pst stead fire station washoe co nv public report heavy rain inch coop observer measured inch rain last hour,0.14483731479502995,0.14595576380991887,0,"At 11:00 AM PST, Stead Fire Station [Washoe Co, NV] PUBLIC reports HEAVY RAIN of 0.28 INCH. COOP OBSERVER MEASURED 0.28 INCHES OF RAIN IN THE LAST 24 HOURS. https://mesonet.agron.iastate.edu/lsr/#REV/201811221900/201811221900 …",IEMBot REV,"(39.73115233664573, -121.67698994170783)"
92,game around fire camarillo california,0.1303546529146082,0.1341520302327576,0,"Games around the fire. @ Camarillo, California https://www.instagram.com/p/BqghyvjnwWn/?utm_source=ig_twitter_share&igshid=1cr8uj4kp8rrn …",Steve Broggie,"(39.802768099068565, -121.83459819570496)"
93,paradise paradise california,0.1337163339897177,0.13372424462121316,0,"Paradise @ Paradise, California https://www.instagram.com/p/BqgejArABQP9SMg0OSkFcwSCrbtVCOgSeHdHZM0/?utm_source=ig_twitter_share&igshid=mupi1srzagzp …",Sally Shin,"(39.90853947191402, -121.6361346527797)"
94,almres monitored residential fire alarm block ne alameda st portland portland fire rp pdx,0.14408233566860915,0.1483189382455693,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 2400 BLOCK OF NE ALAMEDA ST, PORTLAND, OR [Portland Fire #RP18000096569] 19:28 #pdx911",Mult Co Fire/EMS log,"(39.76725439565582, -121.60779194854258)"
95,serving thanksgiving dinner survivor mostly elderly dozen volunteer sheltered aftermath campfire wildfire destroyed paradise,0.14596328175912918,0.14608165649345892,0,"Serving Thanksgiving dinner to over 200 survivors, mostly elderly, and dozens of volunteers -  sheltered here in the aftermath of the Campfire wildfire that destroyed Paradise (27,000… https://www.instagram.com/p/BqggD3-jdbJ/?utm_source=ig_twitter_share&igshid=10nzv5rlbgp2r …",Matt Price,"(39.80503266378368, -121.59195626510154)"
96,thanksgiving dinner lunch emergency small animal shelter campfire fire rescued unclaimed stray dog cared chico municipal airport shout world,0.14186825641789352,0.14463757638023636,0,"Thanksgiving dinner [lunch] at the emergency small animal shelter where the Campfire fire rescued unclaimed/stray dogs are cared for at Chico Municipal airport.

A shout out to World… https://www.instagram.com/p/BqgeWKsDHwa/?utm_source=ig_twitter_share&igshid=1ltqkj9rtpml9 …",Freddie B.,"(39.74530227665025, -121.47327875883916)"
97,almcom monitored commercial fire alarm block nw marshall st portland portland fire rp pdx,0.14028450768790685,0.1431416631810412,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 1300 BLOCK OF NW MARSHALL ST, PORTLAND, OR [Portland Fire #RP18000096552] 18:38 #pdx911",Mult Co Fire/EMS log,"(39.75679122004181, -121.70809391338038)"
98,first night evacuated fire destroyed new hometown met true local paradise neighbor campground,0.14430953653009707,0.1486834993179355,0,"The first night we evacuated the fire that destroyed our new hometown, we met some true locals of Paradise. They were our neighbors at the campground and… https://www.instagram.com/p/BqgaiZTFBtaeeYl9J4SZ_Vb0usImA_8mlInRrw0/?utm_source=ig_twitter_share&igshid=10mac8k5av5yb …",Christina Howington,"(39.795118225831985, -121.69339972379458)"
99,campfire unofficial update acre contained buttecounty calfire butteco yankee hill ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com q h sw x,0.14123544106627206,0.14428718359319334,0,"#CampFire  unofficial update: 153,336 Acres. 95% Contained*.
#ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/Q8H9o8SW9X",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.68906812951155, -121.65327440851814)"
100,rfire residential structure fire block n bryant st portland portland fire rp pdx,0.14048399817893356,0.14415792031162344,0,"RFIRE - RESIDENTIAL STRUCTURE FIRE at 1200 BLOCK OF N BRYANT ST, PORTLAND, OR [Portland Fire #RP18000096534] 17:48 #pdx911",Mult Co Fire/EMS log,"(39.718331448818425, -121.5833972529132)"
101,almcom monitored commercial fire alarm block nw hoyt st portland portland fire rp pdx,0.13975666120900315,0.14087291746857206,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 600 BLOCK OF NW HOYT ST, PORTLAND, OR [Portland Fire #RP18000096533] 17:43 #pdx911",Mult Co Fire/EMS log,"(39.81839862200513, -121.6402497482822)"
102,even tell number different meat eaten wonderful pineapple still favorite flame fire brazilian steakhouse,0.1551013516788451,0.15633924933261292,0,I can't even tell you the number of different meats I have eaten. ALL wonderful. Pineapple still my favorite. @ Flame & Fire Brazilian Steakhouse https://www.instagram.com/p/BqgU_d_DKak/?utm_source=ig_twitter_share&igshid=qcz6hcjc8nxj …,Chris Gomez,"(39.70916476278732, -121.51937247986172)"
103,extra thankful thanksgiving first time year jake got spend thanksgiving parent got see beautiful sunset enjoy fire,0.15096716848650307,0.15283734409285613,0,"Extra thankful this Thanksgiving because for the first time in years Jake and I got to spend Thanksgiving with my parents. We got to see the most beautiful sunset,  enjoy a fire and the… https://www.instagram.com/p/BqgUpWvBjIh/?utm_source=ig_twitter_share&igshid=15d1d6wxj7p3m …",Aubrey Dollman,"(39.716248785190565, -121.74064493000785)"
104,grateful amazing family sister new home stunning paradise valley arizona,0.14358800758959192,0.14732965433164022,0,"Grateful for my amazing family. My sisters new home is stunning  @ Paradise Valley, Arizona https://www.instagram.com/p/BqgSEfxH0qC/?utm_source=ig_twitter_share&igshid=8uk099apsuy6 …",Whitney Hayes,"(39.62431972558551, -121.72742374914448)"
105,almcom monitored commercial fire alarm block ne morgan st portland portland fire rp pdx,0.13959067653637486,0.14178537038287214,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 300 BLOCK OF NE MORGAN ST, PORTLAND, OR [Portland Fire #RP18000096520] 16:49 #pdx911",Mult Co Fire/EMS log,"(39.8829272471324, -121.74412291729134)"
106,much grateful today back sanctuary somehow home survived fire today walked front door first time sat,0.14914210257119667,0.15216082459699226,0,So much to be grateful for today . We are back in our Sanctuary ! Somehow our home survived the fires and today we walked in through our own front door for first time and sat at our own… https://www.instagram.com/p/BqgOx1yl9_m/?utm_source=ig_twitter_share&igshid=3ywwnk095p7x …,Roma Downey,"(39.77593218058852, -121.5992271408786)"
107,despite california fire still beauty nature rancho murieta california,0.14025918645235966,0.1513325616997228,0,"Despite the California fires, there’s still beauty in nature. @ Rancho Murieta, California https://www.instagram.com/p/BqgOn3uBRA7/?utm_source=ig_twitter_share&igshid=50b5jx6v63d7 …",Anthony Stokes,"(39.80161686499557, -121.72730077476558)"
108,meet lauren gill city manager paradise california today michaelcapponi bstrong teamed bwwings chico host thanksgiving day fest victim lauren spent,0.1413806854353858,0.14274771125520502,0,Meet Lauren M. Gill the City Manager for Paradise California. Today @michaelcapponi #bstrong teamed up with @bwwings in Chico to host a Thanksgiving Day fest for victims. Lauren spent… https://www.instagram.com/p/BqgM0ReAGmd/?utm_source=ig_twitter_share&igshid=1ibdknhqxkblg …,Michael Capponi,"(39.88730410192014, -121.52849631927681)"
